time,χ,ϕ,p,e
6012.648,11.712212,19.372417,9.560919,0.0054495237
6014.2207,11.735063,19.419182,9.5574,0.0054121222
6015.793,11.757936,19.465973,9.553879,0.0053749876
6017.365,11.780837,19.512804,9.550356,0.005338106
6018.938,11.803774,19.559689,9.546829,0.005301465
6020.5103,11.826733,19.6066,9.543302,0.0052650855
6022.0825,11.84972,19.653553,9.539772,0.0052289553
6023.6553,11.872743,19.700558,9.536238,0.005193061
6025.2275,11.895785,19.74759,9.532702,0.005157425
6026.8,11.918858,19.794659,9.529165,0.0051220334
6028.3726,11.941964,19.841782,9.525623,0.0050868746
6029.945,11.965091,19.88893,9.52208,0.0050519686
6031.5176,11.988254,19.93613,9.518534,0.0050172927
6033.09,12.011436,19.983355,9.514985,0.004982867
6034.662,12.034647,20.030617,9.511435,0.004948679
6036.235,12.057892,20.07793,9.507879,0.0049147173
6037.807,12.081157,20.125269,9.504322,0.0048810015
6039.3794,12.104449,20.172644,9.500762,0.0048475196
6040.952,12.127776,20.220072,9.497198,0.00481426
6042.5244,12.151122,20.26752,9.493632,0.004781242
6044.0967,12.174496,20.315008,9.490064,0.0047484543
6045.6694,12.197904,20.362545,9.486491,0.0047158855
6047.2417,12.221331,20.410105,9.482916,0.004683554
6048.8145,12.244792,20.457714,9.479337,0.004651439
6050.3867,12.268272,20.505346,9.475756,0.0046195583
6051.959,12.291779,20.553013,9.472171,0.0045879018
6053.5317,12.315319,20.60073,9.468582,0.0045564575
6055.104,12.338879,20.64847,9.464992,0.0045252442
6056.6763,12.362464,20.696241,9.461397,0.004494251
6058.249,12.386083,20.744064,9.457798,0.004463467
6059.8213,12.40972,20.791908,9.454197,0.0044329097
6061.3936,12.433384,20.839785,9.450592,0.004402569
6062.9663,12.457081,20.88771,9.446983,0.0043724333
6064.5386,12.480796,20.935658,9.443371,0.0043425215
6066.111,12.504536,20.983637,9.439755,0.0043128217
6067.6836,12.52831,21.031666,9.436135,0.0042833243
6069.256,12.552101,21.079712,9.432512,0.0042540464
6070.8286,12.575925,21.127808,9.428885,0.004224968
6072.401,12.599767,21.17592,9.425255,0.004196107
6073.973,12.623634,21.224068,9.42162,0.0041674525
6075.546,12.647534,21.272263,9.417981,0.0041389945
6077.118,12.671452,21.320477,9.414339,0.00411075
6078.6904,12.695394,21.368721,9.410693,0.0040827086
6080.263,12.719369,21.417013,9.4070425,0.00405486
6081.8354,12.7433605,21.465324,9.403388,0.004027222
6083.4077,12.767378,21.513666,9.39973,0.0039997827
6084.9805,12.791427,21.562057,9.396067,0.003972534
6086.5527,12.815493,21.610464,9.3924,0.0039454913
6088.1255,12.839591,21.658916,9.388727,0.003918637
6089.6978,12.863707,21.707386,9.385053,0.0038919859
6091.27,12.887846,21.755888,9.381372,0.0038655289
6092.843,12.912018,21.804436,9.377687,0.003839257
6094.415,12.936207,21.853,9.374,0.003813185
6095.9873,12.96042,21.901596,9.370306,0.0037873043
6097.56,12.984665,21.95024,9.366608,0.0037616051
6099.1323,13.008926,21.998898,9.3629055,0.0037361027
6100.7046,13.033212,22.047586,9.359199,0.0037107877
6102.2773,13.057529,22.096321,9.355486,0.0036856518
6103.8496,13.081862,22.145071,9.35177,0.0036607091
6105.4224,13.106229,22.193869,9.348048,0.0036359434
6106.9946,13.13061,22.242682,9.344322,0.0036113686
6108.567,13.155017,22.291525,9.340591,0.003586976
6110.1396,13.179455,22.340412,9.336855,0.0035627575
6111.712,13.203909,22.389317,9.333114,0.0035387266
6113.284,13.228388,22.438251,9.329369,0.003514875
6114.857,13.252898,22.487232,9.325616,0.0034911942
6116.429,13.277425,22.536228,9.32186,0.003467698
6118.0015,13.301975,22.585255,9.318099,0.003444378
6119.574,13.326557,22.634327,9.314331,0.003421226
6121.1465,13.351155,22.683414,9.310559,0.0033982552
6122.719,13.375786,22.732548,9.306781,0.0033754506
6124.2915,13.400433,22.781696,9.302999,0.003352825
6125.864,13.425103,22.830873,9.299211,0.0033303706
6127.4365,13.449805,22.880098,9.295416,0.0033080794
6129.009,13.4745245,22.929338,9.291616,0.0032859645
6130.581,13.499267,22.97861,9.287811,0.0032640174
6132.154,13.524042,23.027925,9.283999,0.0032422307
6133.726,13.548833,23.077257,9.280184,0.0032206173
6135.2983,13.573648,23.12662,9.276361,0.003199169
6136.871,13.5984955,23.176027,9.272532,0.003177878
6138.4434,13.62336,23.22545,9.268698,0.0031567572
6140.016,13.648255,23.274921,9.264857,0.003135792
6141.5884,13.673168,23.324408,9.261011,0.0031149948
6143.1606,13.698106,23.373924,9.257159,0.003094358
6144.7334,13.723075,23.423487,9.2533,0.003073874
6146.3057,13.748061,23.473066,9.249435,0.003053555
6147.878,13.773072,23.522676,9.245564,0.0030333935
6149.4507,13.798116,23.572334,9.241686,0.0030133822
6151.023,13.823176,23.622007,9.2378025,0.002993533
6152.595,13.848262,23.671711,9.233912,0.0029738382
6154.168,13.873381,23.721464,9.230014,0.0029542914
6155.74,13.898516,23.771233,9.226111,0.0029349031
6157.313,13.923684,23.821049,9.222199,0.002915661
6158.8853,13.948871,23.87088,9.218284,0.0028965757
6160.4575,13.974081,23.920746,9.21436,0.0028776403
6162.0303,13.999326,23.97066,9.210428,0.0028588483
6163.6025,14.024588,24.020588,9.206491,0.0028402102
6165.175,14.049875,24.07055,9.202547,0.0028217193
6166.7476,14.075197,24.120564,9.198595,0.002803369
6168.32,14.100536,24.170591,9.194636,0.0027851698
6169.892,14.125901,24.220654,9.190671,0.0027671151
6171.465,14.1513,24.270765,9.186697,0.0027491983
6173.037,14.176719,24.320894,9.182717,0.0027314299
6174.6094,14.202163,24.371058,9.17873,0.0027138032
6176.182,14.227641,24.42127,9.174734,0.0026963118
6177.7544,14.253138,24.471502,9.170732,0.002678966
6179.327,14.278669,24.521782,9.16672,0.0026617534
6180.8994,14.30422,24.572084,9.162703,0.0026446846
6182.4717,14.329799,24.62242,9.158678,0.002627753
6184.0444,14.355412,24.672806,9.154643,0.0026109521
6185.6167,14.381043,24.723211,9.150602,0.0025942922
6187.189,14.406704,24.773653,9.146554,0.0025777668
6188.7617,14.4324,24.824146,9.142495,0.0025613697
6190.334,14.458115,24.87466,9.138431,0.0025451104
6191.9062,14.483858,24.92521,9.134357,0.0025289832
6193.479,14.509638,24.975813,9.130275,0.0025129816
6195.0513,14.535439,25.026436,9.126185,0.0024971152
6196.624,14.5612755,25.077112,9.122086,0.002481373
6198.1963,14.587132,25.12781,9.117979,0.0024657638
6199.7686,14.613019,25.178547,9.113864,0.002450282
6201.3413,14.638942,25.229336,9.109739,0.002434922
6202.9136,14.664886,25.280148,9.105607,0.0024196922
6204.486,14.690861,25.331,9.101466,0.002404587
6206.0586,14.716873,25.381905,9.097315,0.002389601
6207.631,14.742907,25.432833,9.093156,0.0023747424
6209.203,14.7689705,25.4838,9.088988,0.0023600059
6210.776,14.795073,25.534824,9.08481,0.002345386
6212.348,14.8211975,25.585873,9.080625,0.0023308906
6213.921,14.847361,25.636978,9.076427,0.00231651
6215.493,14.873547,25.688107,9.072224,0.0023022525
6217.0654,14.899764,25.739277,9.068009,0.0022881124
6218.638,14.926022,25.790504,9.063785,0.0022740846
6220.2104,14.952302,25.841757,9.059551,0.0022601767
6221.7827,14.978614,25.893051,9.055308,0.0022463838
6223.3555,15.004966,25.944405,9.051055,0.0022327004
6224.9277,15.0313425,25.995785,9.046793,0.0022191342
6226.5,15.057752,26.047207,9.0425205,0.0022056804
6228.0728,15.084202,26.09869,9.038237,0.0021923333
6229.645,15.110676,26.1502,9.033944,0.0021791009
6231.218,15.137192,26.201769,9.02964,0.0021659737
6232.79,15.1637335,26.253366,9.025328,0.0021529591
6234.3623,15.190309,26.30501,9.021004,0.0021400522
6235.935,15.216926,26.356714,9.016668,0.0021272476
6237.5073,15.243568,26.408447,9.012324,0.002114553
6239.0796,15.2702465,26.460226,9.007969,0.0021019632
6240.6523,15.296967,26.512068,9.003602,0.0020894734
6242.2246,15.323714,26.56394,8.999226,0.0020770906
6243.797,15.350496,26.615858,8.994838,0.0020648097
6245.3696,15.377323,26.66784,8.9904375,0.0020526263
6246.942,15.404177,26.719852,8.986028,0.0020405469
6248.5146,15.431074,26.771929,8.981606,0.002028563
6250.087,15.458,26.82404,8.977174,0.0020166812
6251.659,15.484963,26.876198,8.97273,0.002004897
6253.232,15.5119705,26.928421,8.968273,0.0019932056
6254.804,15.539007,26.980677,8.963806,0.0019816132
6256.3765,15.566081,27.032984,8.959327,0.0019701156
6257.949,15.593201,27.085356,8.954835,0.001958708
6259.5215,15.62035,27.137764,8.950333,0.0019473968
6261.0938,15.647537,27.190222,8.945818,0.0019361773
6262.6665,15.674772,27.242748,8.941289,0.001925045
6264.239,15.702037,27.29531,8.93675,0.0019140062
6265.8115,15.729348,27.347939,8.932197,0.0019030528
6267.384,15.756691,27.400606,8.927633,0.0018921908
6268.956,15.784074,27.453323,8.923056,0.0018814156
6270.529,15.811504,27.506113,8.918465,0.0018707231
6272.101,15.838967,27.558939,8.913863,0.0018601188
6273.6733,15.86647,27.611818,8.909247,0.0018495986
6275.246,15.894022,27.66477,8.904617,0.0018391581
6276.8184,15.921607,27.717758,8.899976,0.0018288029
6278.3906,15.949233,27.770803,8.895321,0.0018185285
6279.9634,15.976909,27.82392,8.890651,0.0018083311
6281.5356,16.004618,27.877075,8.885969,0.0017982159
6283.108,16.03237,27.930286,8.881273,0.0017881786
6284.6807,16.060171,27.983572,8.876562,0.001778215
6286.253,16.088009,28.036898,8.871839,0.0017683306
6287.8257,16.115896,28.0903,8.8671,0.0017585179
6289.398,16.14382,28.14374,8.862348,0.0017487822
6290.97,16.171785,28.19724,8.857582,0.0017391193
6292.543,16.199804,28.250814,8.8528,0.001729525
6294.115,16.22786,28.304432,8.848004,0.0017200045
6295.6875,16.25596,28.35811,8.843195,0.0017105535
6297.2603,16.284113,28.411863,8.838368,0.0017011683
6298.8325,16.312302,28.46566,8.833529,0.0016918534
6300.405,16.340536,28.519518,8.828674,0.0016826049
6301.9775,16.368826,28.573454,8.823803,0.0016734188
6303.55,16.397152,28.627434,8.818917,0.0016642998
6305.1226,16.425533,28.681492,8.814014,0.001655241
6306.695,16.45395,28.735596,8.809098,0.0016462471
6308.267,16.482418,28.789762,8.804165,0.001637314
6309.84,16.510939,28.84401,8.799215,0.0016284379
6311.412,16.5395,28.898302,8.7942505,0.0016196232
6312.9844,16.568108,28.952658,8.789269,0.0016108658
6314.557,16.596773,29.007095,8.784271,0.001602162
6316.1294,16.625479,29.061579,8.779257,0.0015935161
6317.7017,16.654232,29.116129,8.774226,0.0015849242
6319.2744,16.683043,29.170761,8.769177,0.0015763823
6320.8467,16.711895,29.225441,8.764112,0.0015678947
6322.4194,16.740805,29.280203,8.759029,0.0015594551
6323.9917,16.769754,29.335014,8.75393,0.0015510671
6325.564,16.798756,29.389893,8.748814,0.0015427271
6327.1367,16.827816,29.444855,8.743677,0.0015344314
6328.709,16.856918,29.499868,8.738524,0.0015261837
6330.2812,16.88607,29.554949,8.733355,0.0015179802
6331.854,16.915285,29.610113,8.728165,0.0015098174
6333.4263,16.94454,29.66533,8.722958,0.0015016989
6334.9985,16.973846,29.720615,8.717732,0.0014936208
6336.5713,17.003216,29.775988,8.712486,0.0014855794
6338.1436,17.032627,29.83141,8.707223,0.0014775785
6339.7163,17.062101,29.88692,8.70194,0.0014696117
6341.2886,17.09162,29.942484,8.696638,0.0014616827
6342.861,17.12119,29.998117,8.691318,0.0014537877
6344.4336,17.150824,30.05384,8.685975,0.0014459229
6346.006,17.180502,30.109615,8.680614,0.0014380917
6347.578,17.210234,30.165462,8.675235,0.0014302906
6349.151,17.24003,30.2214,8.669832,0.0014225156
6350.723,17.26987,30.27739,8.664412,0.0014147703
6352.2954,17.299767,30.333452,8.65897,0.0014070506
6353.868,17.329727,30.389606,8.653506,0.001399353
6355.4404,17.359734,30.445816,8.648023,0.0013916807
6357.013,17.389807,30.502115,8.642517,0.0013840275
6358.5854,17.419924,30.558472,8.6369915,0.0013763969
6360.1577,17.450098,30.6149,8.631444,0.0013687848
6361.7305,17.48034,30.671423,8.625873,0.0013611877
6363.3027,17.510628,30.728,8.620281,0.0013536086
6364.875,17.540972,30.784655,8.614668,0.0013460435
6366.4478,17.571384,30.841402,8.609031,0.0013384889
6368.02,17.601845,30.898207,8.603372,0.0013309476
6369.5923,17.632362,30.955088,8.59769,0.0013234161
6371.165,17.662949,31.012062,8.591984,0.0013158903
6372.7373,17.693583,31.069096,8.586255,0.0013083734
6374.31,17.724285,31.126223,8.580502,0.0013008591
6375.8823,17.755037,31.18341,8.574726,0.0012933505
6377.4546,17.785849,31.240675,8.568926,0.0012858436
6379.0273,17.816729,31.298035,8.5631,0.0012783345
6380.5996,17.84766,31.355455,8.557251,0.0012708263
6382.172,17.87865,31.412954,8.551378,0.001263315
6383.7446,17.909712,31.470549,8.545478,0.0012557964
6385.317,17.940823,31.528204,8.539554,0.0012482738
6386.889,17.971996,31.58594,8.533605,0.001240743
6388.462,18.003239,31.643774,8.527627,0.0012331998
6390.034,18.034534,31.701668,8.5216255,0.0012256476
6391.6064,18.065891,31.759644,8.515598,0.001218082
6393.179,18.097319,31.817719,8.5095415,0.0012104991
6394.7515,18.1288,31.875854,8.50346,0.0012029016
6396.324,18.160353,31.934092,8.49735,0.0011952831
6397.8965,18.19196,31.99239,8.491214,0.0011876466
6399.4688,18.223627,32.05077,8.48505,0.001179988
6401.0415,18.25537,32.109253,8.478856,0.0011723031
6402.614,18.287165,32.167797,8.472636,0.0011645945
6404.186,18.319025,32.226425,8.466387,0.0011568584
6405.759,18.350958,32.285152,8.460108,0.0011490902
6407.331,18.382946,32.34395,8.4538,0.0011412931
6408.9033,18.414999,32.402824,8.447464,0.0011334626
6410.476,18.447126,32.461803,8.441095,0.0011255946
6412.0483,18.47931,32.52085,8.434699,0.0011176919
6413.621,18.511566,32.58,8.428269,0.0011097476
6415.1934,18.54388,32.639217,8.421812,0.0011017646
6416.7656,18.576262,32.698517,8.415322,0.0010937388
6418.3384,18.608719,32.757923,8.4088,0.0010856655
6419.9106,18.641232,32.817398,8.402247,0.0010775479
6421.483,18.673813,32.876957,8.395662,0.0010693813
6423.0557,18.706472,32.936623,8.389044,0.0010611613
6424.628,18.739187,32.996357,8.382394,0.0010528908
6426.2,18.77197,33.05618,8.3757105,0.0010445653
6427.773,18.804834,33.116104,8.368991,0.0010361803
6429.345,18.837755,33.1761,8.36224,0.0010277387
6430.918,18.870756,33.23621,8.355453,0.0010192334
6432.49,18.903816,33.296387,8.348633,0.0010106675
6434.0625,18.936945,33.35665,8.341778,0.0010020364
6435.6353,18.970156,33.417027,8.334885,0.0009933352
6437.2075,19.003426,33.477474,8.327958,0.0009845671
6438.78,19.036768,33.53801,8.320995,0.0009757275
6440.3525,19.07019,33.59866,8.313993,0.0009668115
6441.925,19.103674,33.659378,8.306957,0.0009578224
6443.497,19.137232,33.720192,8.299883,0.0009487554
6445.07,19.170872,33.781116,8.2927685,0.0009396055
6446.642,19.204573,33.842117,8.285617,0.00093037623
6448.215,19.23836,33.903233,8.278425,0.0009210598
6449.787,19.27221,33.96442,8.271196,0.0009116598
6451.3594,19.306133,34.025703,8.263928,0.0009021712
6452.932,19.340143,34.087105,8.256618,0.000892589
6454.5044,19.374216,34.14858,8.249269,0.00088291685
6456.0767,19.408367,34.21015,8.241878,0.00087314984
6457.6494,19.442604,34.271843,8.234443,0.00086328277
6459.2217,19.476906,34.33361,8.226969,0.00085331954
6460.794,19.511286,34.395477,8.219452,0.0008432551
6462.3667,19.545755,34.457466,8.21189,0.0008330841
6463.939,19.580292,34.51953,8.204287,0.00082281086
6465.5117,19.61492,34.58172,8.196637,0.000812427
6467.084,19.649614,34.64399,8.188945,0.0008019369
6468.6562,19.68439,34.70636,8.181207,0.0007913353
6470.229,19.719257,34.768856,8.173422,0.0007806168
6471.8013,19.754194,34.831436,8.165592,0.00076978613
6473.3735,19.789215,34.89412,8.157716,0.000758838
6474.9463,19.824327,34.95693,8.14979,0.0007477673
6476.5186,19.859514,35.019825,8.141818,0.0007365787
6478.091,19.894785,35.08283,8.133798,0.00072526716
6479.6636,19.930151,35.145958,8.125726,0.00071382715
6481.236,19.965591,35.20918,8.117607,0.0007022639
6482.8086,20.00113,35.27253,8.109435,0.0006905687
6484.381,20.036743,35.33597,8.101214,0.0006787472
6485.953,20.072447,35.399525,8.092942,0.0006667942
6487.526,20.108248,35.46321,8.084615,0.00065470434
6489.098,20.144129,35.526993,8.076238,0.0006424836
6490.6704,20.1801,35.59089,8.067806,0.0006301266
6492.243,20.216171,35.654922,8.059319,0.0006176283
6493.8154,20.252325,35.719055,8.050778,0.00060499524
6495.3877,20.288572,35.783302,8.042183,0.0005922226
6496.9604,20.324924,35.84769,8.033527,0.0005793051
6498.5327,20.36136,35.91218,8.024818,0.0005662498
6500.105,20.397894,35.97679,8.01605,0.0005530514
6501.6777,20.434534,36.041546,8.007222,0.0005397052
6503.25,20.47126,36.106407,7.998337,0.000526219
6504.8228,20.508099,36.171413,7.9893885,0.00051258405
6506.395,20.545025,36.236526,7.980382,0.0004988085
6507.9673,20.582052,36.30177,7.971314,0.00048488769
6509.54,20.619192,36.36716,7.9621806,0.0004708169
6511.1123,20.656425,36.432663,7.9529867,0.00045660476
6512.6846,20.693764,36.4983,7.9437284,0.0004422475
6514.2573,20.731218,36.56409,7.9344025,0.00042774132
6515.8296,20.768768,36.629997,7.925013,0.00041309596
6517.402,20.806429,36.69604,7.915557,0.0003983077
6518.9746,20.844208,36.762245,7.90603,0.00038337256
6520.547,20.882088,36.828568,7.8964376,0.00036830068
6522.1196,20.920092,36.895054,7.8867726,0.00035308453
6523.692,20.958197,36.961662,7.8770404,0.0003377359
6525.264,20.996416,37.02842,7.867236,0.0003222524
6526.837,21.034765,37.09534,7.8573565,0.00030663147
6528.409,21.073221,37.162395,7.847406,0.00029088516
6529.9814,21.111794,37.2296,7.8373814,0.00027501097
6531.554,21.150501,37.296974,7.8272777,0.00025900727
6533.1265,21.189318,37.364483,7.8171005,0.00024288856
6534.6987,21.228258,37.43215,7.8068457,0.0002266545
6536.2715,21.267336,37.5,7.796509,0.00021030464
6537.8438,21.30653,37.567986,7.786095,0.00019385375
6539.4165,21.345863,37.636154,7.775597,0.00017729621
6540.989,21.385317,37.704468,7.76502,0.00016064764
6542.561,21.424902,37.772945,7.7543592,0.00014391037
6544.134,21.464632,37.841614,7.7436104,0.00012708707
6545.706,21.504486,37.91043,7.732779,0.000110196124
6547.2783,21.54448,37.97942,7.721861,9.324021e-5
6548.851,21.584621,38.048607,7.7108502,7.622195e-5
6550.4233,21.624893,38.117947,7.6997533,5.91601e-5
6551.9956,21.665308,38.18747,7.6885657,4.206036e-5
6553.5684,21.705881,38.257195,7.677282,2.4929985e-5
6555.1406,21.746588,38.32708,7.6659074,7.792181e-6
6556.7134,21.787457,38.39717,7.654434,-9.351112e-6
6558.2856,21.828463,38.467434,7.6428676,-2.6476673e-5
6559.858,21.869621,38.537884,7.631203,-4.357722e-5
6561.4307,21.91095,38.60855,7.6194353,-6.0642866e-5
6563.003,21.952421,38.67939,7.60757,-7.7644116e-5
6564.575,21.994051,38.750427,7.595602,-9.45671e-5
6566.148,22.035856,38.821686,7.5835257,-0.00011139785
6567.72,22.077814,38.893127,7.5713468,-0.00012810675
6569.2925,22.119936,38.964775,7.5590606,-0.00014467986
6570.865,22.16224,39.03665,7.546661,-0.00016110158
6572.4375,22.204702,39.10872,7.5341544,-0.0001773347
6574.0103,22.247349,39.18102,7.521531,-0.00019336081
6575.5825,22.29016,39.253513,7.508797,-0.00020914145
6577.155,22.333149,39.32623,7.4959464,-0.0002246531
6578.7275,22.376331,39.39919,7.4829736,-0.00023987195
6580.3,22.419683,39.472347,7.469885,-0.0002547595
6581.872,22.46322,39.54574,7.4566736,-0.00026928406
6583.445,22.50696,39.61938,7.443334,-0.0002834083
6585.017,22.550879,39.693233,7.4298725,-0.00029708174
6586.5894,22.59499,39.767323,7.4162827,-0.00031026715
6588.162,22.63931,39.841675,7.4025583,-0.00032292664
6589.7344,22.683819,39.916245,7.3887053,-0.00033501067
6591.307,22.728542,39.99109,7.374714,-0.00034647866
6592.8794,22.773458,40.066154,7.3605895,-0.0003572642
6594.4517,22.818583,40.141476,7.3463254,-0.0003673105
6596.0244,22.863934,40.217075,7.331916,-0.00037655997
6597.5967,22.909485,40.29291,7.317366,-0.0003849464
6599.169,22.955256,40.369007,7.3026705,-0.00039241242
6600.7417,23.00126,40.4454,7.287821,-0.00039889614
6602.314,23.047476,40.522034,7.272825,-0.00040431198
6603.886,23.093922,40.598946,7.257674,-0.00040857517
6605.459,23.140614,40.67616,7.242362,-0.00041159944
6607.0312,23.187527,40.753635,7.226895,-0.0004132959
6608.604,23.234695,40.831417,7.211261,-0.0004135786
6610.1763,23.282091,40.90947,7.1954665,-0.00041235934
6611.7485,23.329737,40.987812,7.1795044,-0.00040953082
6613.3213,23.377647,41.066483,7.163366,-0.0004049669
6614.8936,23.425802,41.145435,7.1470585,-0.0003985455
6616.466,23.474215,41.224697,7.1305737,-0.0003901406
6618.0386,23.52291,41.3043,7.113903,-0.0003796237
6619.611,23.57186,41.384193,7.0970545,-0.00036687648
6621.183,23.621082,41.464413,7.080019,-0.00035175588
6622.756,23.670599,41.54499,7.062788,-0.00033408133
6624.328,23.720388,41.62588,7.0453687,-0.00031368455
6625.9004,23.770466,41.70711,7.027752,-0.00029038137
6627.473,23.820856,41.78872,7.009928,-0.00026398394
6629.0454,23.871532,41.870655,6.991906,-0.00023432943
6630.618,23.922531,41.95298,6.97367,-0.00020121296
6632.1904,23.973827,42.03565,6.9552274,-0.00016441774
6633.7627,24.025444,42.11869,6.9365687,-0.0001236769
6635.3354,24.077402,42.202145,6.917684,-7.871865e-5
6636.9077,24.12968,42.285965,6.8985806,-2.9313678e-5
6638.48,24.182297,42.370182,6.879249,2.4808458e-5
6640.0527,24.235277,42.454834,6.8596787,8.392573e-5
6641.625,24.288597,42.539875,6.8398776,0.0001483131
6643.1973,24.342278,42.625343,6.819835,0.00021835549
6644.77,24.396349,42.711273,6.79954,0.0002944472
6646.3423,24.45078,42.79762,6.7790003,0.0003769109
6647.915,24.50562,42.884445,6.7581983,0.0004661677
6649.4873,24.560839,42.97171,6.7371426,0.00056253193
6651.0596,24.616463,43.05945,6.715822,0.00066643703
6652.6323,24.67252,43.147697,6.6942244,0.000778434
6654.2046,24.728985,43.23642,6.672358,0.00089898595
6655.777,24.785885,43.325645,6.6502104,0.0010286593
6657.3496,24.843252,43.41542,6.6277695,0.0011680316
6658.922,24.901056,43.5057,6.6050444,0.001317549
6660.494,24.95933,43.596523,6.5820217,0.001477802
6662.067,25.018099,43.687927,6.558689,0.0016495419
6663.639,25.077341,43.779877,6.535055,0.0018334308
6665.212,25.137106,43.872433,6.5110993,0.0020303528
6666.784,25.197365,43.965557,6.4868298,0.002240955
6668.3564,25.258152,44.059284,6.4622335,0.002466065
6669.929,25.319498,44.153667,6.437297,0.0027065326
6671.5015,25.381374,44.24865,6.412029,0.0029631224
6673.0737,25.443817,44.344284,6.386415,0.0032370072
6674.6465,25.506855,44.4406,6.360441,0.003529392
6676.2188,25.570465,44.537563,6.334116,0.0038412074
6677.791,25.634676,44.63521,6.3074255,0.0041736523
6679.364,25.699524,44.73358,6.280354,0.0045279516
6680.936,25.764978,44.83263,6.252912,0.004905089
6682.509,25.831095,44.932426,6.2250752,0.0053068344
6684.081,25.89784,45.032917,6.1968536,0.0057345447
6685.6533,25.96525,45.134144,6.1682315,0.006189945
6687.226,26.033354,45.236145,6.1391926,0.0066747963
6688.7983,26.102123,45.338863,6.109748,0.007190403
6690.3706,26.171587,45.442337,6.0798807,0.007738552
6691.9434,26.24178,45.546608,6.0495744,0.008321488
6693.5156,26.312662,45.651608,6.0188403,0.008941157
6695.088,26.384264,45.757366,5.987662,0.0096000405
6696.6606,26.456614,45.86392,5.956022,0.010300674
6698.233,26.529673,45.971195,5.9239316,0.011044929
6699.8057,26.603495,46.07926,5.891364,0.011835586
6701.378,26.678036,46.188046,5.8583326,0.01267484
6702.95,26.75332,46.29757,5.8248196,0.0135661755
6704.523,26.829372,46.407856,5.790807,0.014513187
6706.095,26.906145,46.518826,5.756308,0.015518578
6707.6675,26.983664,46.630493,5.7213063,0.016585924
6709.24,27.06195,46.74289,5.685783,0.017718876
6710.8125,27.140955,46.855927,5.6497526,0.018920247
6712.385,27.220701,46.969616,5.613198,0.020194778
6713.9575,27.301214,47.08399,5.5761013,0.021547517
6715.53,27.38244,47.19895,5.53848,0.022982234
6717.1025,27.464436,47.31456,5.500304,0.02450444
6718.675,27.547144,47.430737,5.4615912,0.026117802
6720.247,27.630592,47.54749,5.4223237,0.027827479
6721.82,27.714811,47.664852,5.382484,0.029639734
6723.392,27.79977,47.78277,5.342093,0.031559724
6724.9644,27.885523,47.901283,5.3011346,0.033594288
6726.537,27.972116,48.02046,5.259592,0.035750408
6728.1094,28.059523,48.140232,5.2174873,0.03803303
6729.6816,28.14779,48.26065,5.1748037,0.04044912
6731.2544,28.236982,48.381786,5.131525,0.043006584
6732.8267,28.327135,48.50367,5.087678,0.045711983
6734.399,28.418386,48.626453,5.043249,0.04857431
6735.9717,28.51087,48.7503,4.9982247,0.05160276
6737.544,28.60464,48.875256,4.9526324,0.054803666
6739.1167,28.699858,49.001514,4.9064436,0.058187254
6740.689,28.796568,49.129116,4.8596883,0.061760083
6742.261,28.895048,49.258392,4.812356,0.06553309
6743.834,28.995659,49.38977,4.764437,0.06951763
6745.4062,29.09867,49.523552,4.715967,0.07372132
6746.9785,29.204441,49.660168,4.6669364,0.07815547
6748.5513,29.313337,49.80005,4.617334,0.082831666
6750.1235,29.425613,49.943485,4.567197,0.087757245
6751.696,29.541832,50.09115,4.5165186,0.09294488
6753.2686,29.662876,50.244045,4.465295,0.09840768
6754.841,29.789526,50.403065,4.4135675,0.10415358
6756.4136,29.92272,50.569283,4.3613167,0.110197484
6757.986,30.06323,50.743572,4.3085856,0.11654699
6759.558,30.212011,50.92703,4.25537,0.12321527
6761.131,30.370846,51.121708,4.2016664,0.13021645
6762.703,30.540438,51.328285,4.147524,0.13755767
6764.2754,30.721209,51.547104,4.092943,0.14525229
6765.848,30.913599,51.778515,4.0379233,0.15331413
6767.4204,31.117867,52.022655,3.9825146,0.16174944
6768.9927,31.334446,52.279877,3.9267168,0.17057194
6770.5654,31.562298,52.54869,3.8705301,0.17979594
6772.1377,31.796913,52.82365,3.8140085,0.18942599
6773.7104,32.03442,53.100307,3.757136,0.19947754
6775.2827,32.27066,53.37388,3.699968,0.20995376
6776.855,32.5017,53.63984,3.642506,0.22086713
6778.4277,32.723602,53.893658,3.584751,0.2322307
6780.0,32.932594,54.131042,3.5267584,0.24404652
