time,χ,ϕ,p,e
5974.909,22.717028,19.496553,10.575783,0.001992384
5976.482,22.762617,19.54178,10.570985,0.002004583
5978.054,22.808228,19.587027,10.566182,0.0020167597
5979.627,22.85389,19.632324,10.561372,0.0020289214
5981.199,22.899574,19.677643,10.556556,0.0020410595
5982.7715,22.945297,19.722998,10.551733,0.002053178
5984.344,22.991072,19.768402,10.546903,0.0020652793
5985.9165,23.036871,19.81383,10.542067,0.0020773557
5987.489,23.082706,19.859295,10.537223,0.0020894106
5989.0615,23.128597,19.904812,10.5323715,0.0021014467
5990.634,23.174511,19.950354,10.527515,0.0021134566
5992.206,23.220467,19.995934,10.522652,0.002125443
5993.779,23.266476,20.041565,10.517779,0.002137409
5995.351,23.31251,20.087223,10.512902,0.002149347
5996.924,23.358599,20.132933,10.508017,0.0021612637
5998.496,23.404716,20.178669,10.503125,0.002173151
6000.0684,23.450872,20.224445,10.498226,0.002185012
6001.641,23.497087,20.270275,10.4933195,0.00219685
6003.2134,23.543327,20.316132,10.488407,0.0022086569
6004.7856,23.58961,20.362028,10.483488,0.0022204358
6006.3584,23.635948,20.407982,10.4785595,0.00223219
6007.9307,23.682316,20.45396,10.473626,0.0022439114
6009.503,23.728725,20.49998,10.468685,0.0022556032
6011.0757,23.775192,20.546057,10.463736,0.0022672683
6012.648,23.821688,20.59216,10.45878,0.0022788988
6014.2207,23.86824,20.638317,10.453816,0.0022905017
6015.793,23.914822,20.684504,10.448847,0.0023020688
6017.365,23.961447,20.730732,10.44387,0.0023136032
6018.938,24.008127,20.777016,10.438884,0.002325108
6020.5103,24.054838,20.823326,10.433892,0.0023365754
6022.0825,24.101591,20.869678,10.428894,0.0023480083
6023.6553,24.148401,20.916088,10.423885,0.0023594098
6025.2275,24.19524,20.962524,10.418872,0.002370772
6026.8,24.242123,21.009003,10.413851,0.002382098
6028.3726,24.289062,21.055536,10.408821,0.0023933905
6029.945,24.33603,21.102095,10.403785,0.002404642
6031.5176,24.383053,21.14871,10.39874,0.002415859
6033.09,24.430105,21.195353,10.393688,0.0024270334
6034.662,24.4772,21.242037,10.38863,0.0024381687
6036.235,24.52435,21.288774,10.383562,0.0024492673
6037.807,24.571527,21.335537,10.378488,0.0024603219
6039.3794,24.618746,21.382341,10.373406,0.0024713352
6040.952,24.666021,21.429197,10.368316,0.00248231
6042.5244,24.713322,21.47608,10.363218,0.0024932388
6044.0967,24.760662,21.523003,10.358113,0.0025041243
6045.6694,24.808058,21.569977,10.353,0.0025149696
6047.2417,24.855478,21.616976,10.347879,0.0025257668
6048.8145,24.902954,21.664026,10.34275,0.0025365225
6050.3867,24.950453,21.7111,10.337613,0.002547229
6051.959,24.99799,21.758211,10.332469,0.0025578889
6053.5317,25.04558,21.805374,10.327316,0.002568505
6055.104,25.093193,21.852558,10.322156,0.0025790702
6056.6763,25.140844,21.899778,10.316988,0.002589587
6058.249,25.188545,21.947048,10.3118105,0.0026000577
6059.8213,25.236269,21.994337,10.306627,0.0026104758
6061.3936,25.284029,22.041662,10.3014345,0.0026208432
6062.9663,25.331839,22.089035,10.296233,0.002631163
6064.5386,25.379667,22.136427,10.291025,0.0026414278
6066.111,25.427532,22.183851,10.285809,0.0026516402
6067.6836,25.475443,22.231325,10.280582,0.0026618026
6069.256,25.523375,22.278814,10.27535,0.002671908
6070.8286,25.571354,22.32635,10.270107,0.002681962
6072.401,25.61935,22.373901,10.264857,0.0026919579
6073.973,25.667377,22.421484,10.2596,0.0027018979
6075.546,25.715452,22.46911,10.254333,0.0027117843
6077.118,25.763542,22.516752,10.249058,0.0027216105
6078.6904,25.811665,22.564425,10.243775,0.0027313787
6080.263,25.859829,22.612139,10.238482,0.0027410914
6081.8354,25.90801,22.659866,10.233182,0.0027507418
6083.4077,25.95622,22.707623,10.227874,0.002760332
6084.9805,26.004475,22.75542,10.222555,0.0027698646
6086.5527,26.052742,22.80323,10.21723,0.002779333
6088.1255,26.101051,22.851082,10.211894,0.0027887418
6089.6978,26.149374,22.898945,10.206551,0.0027980849
6091.27,26.197725,22.946835,10.2012,0.0028073646
6092.843,26.246117,22.994764,10.195837,0.0028165826
6094.415,26.294521,23.042704,10.190469,0.0028257328
6095.9873,26.34295,23.09067,10.18509,0.0028348174
6097.56,26.391424,23.138674,10.179702,0.0028438382
6099.1323,26.439905,23.18669,10.174306,0.002852789
6100.7046,26.488415,23.23473,10.168901,0.0028616718
6102.2773,26.536964,23.282808,10.1634865,0.002870489
6103.8496,26.585524,23.330896,10.158064,0.0028792336
6105.4224,26.634125,23.379023,10.15263,0.002887911
6106.9946,26.682735,23.42716,10.147189,0.0028965147
6108.567,26.731373,23.47532,10.14174,0.002905047
6110.1396,26.78005,23.52352,10.136279,0.0029135093
6111.712,26.828737,23.571728,10.130811,0.002921896
6113.284,26.87745,23.61996,10.125333,0.0029302088
6114.857,26.926205,23.668234,10.119844,0.0029384496
6116.429,26.97497,23.716516,10.114347,0.0029466122
6118.0015,27.02376,23.764822,10.108842,0.0029546989
6119.574,27.072594,23.813168,10.103326,0.0029627113
6121.1465,27.121437,23.861525,10.097801,0.0029706433
6122.719,27.170322,23.909922,10.092265,0.0029784993
6124.2915,27.21922,23.958328,10.086721,0.0029862737
6125.864,27.268145,24.006762,10.081168,0.0029939683
6127.4365,27.317112,24.055237,10.075604,0.0030015844
6129.009,27.366095,24.103725,10.070031,0.0030091165
6130.581,27.415104,24.152239,10.064449,0.0030165664
6132.154,27.464159,24.200796,10.058856,0.0030239355
6133.726,27.513227,24.249367,10.053254,0.0030312184
6135.2983,27.562328,24.297966,10.047643,0.0030384166
6136.871,27.611475,24.346611,10.04202,0.0030455317
6138.4434,27.660637,24.39527,10.036389,0.0030525583
6140.016,27.709846,24.443975,10.0307455,0.0030595001
6141.5884,27.759075,24.492697,10.025095,0.0030663519
6143.1606,27.808336,24.54145,10.019433,0.0030731151
6144.7334,27.857649,24.590254,10.013761,0.0030797909
6146.3057,27.90698,24.639074,10.008079,0.0030863744
6147.878,27.956347,24.68793,10.002387,0.003092867
6149.4507,28.005768,24.736835,9.996683,0.0030992697
6151.023,28.055208,24.78576,9.990971,0.0031055778
6152.595,28.104689,24.834724,9.985249,0.0031117925
6154.168,28.154224,24.883741,9.979513,0.0031179148
6155.74,28.203785,24.932781,9.97377,0.0031239402
6157.313,28.2534,24.981874,9.968014,0.0031298716
6158.8853,28.303043,25.030994,9.962249,0.0031357044
6160.4575,28.35273,25.080156,9.956474,0.0031414398
6162.0303,28.402475,25.129374,9.950686,0.0031470784
6163.6025,28.452251,25.178621,9.94489,0.003152616
6165.175,28.502073,25.227911,9.939083,0.0031580538
6166.7476,28.551956,25.277262,9.933263,0.0031633924
6168.32,28.601871,25.326643,9.927434,0.0031686279
6169.892,28.651834,25.376072,9.921595,0.0031737606
6171.465,28.701864,25.425564,9.915742,0.0031787916
6173.037,28.751928,25.475088,9.909881,0.0031837171
6174.6094,28.802044,25.524662,9.904008,0.0031885374
6176.182,28.852228,25.574303,9.898122,0.0031932534
6177.7544,28.902449,25.62398,9.892226,0.0031978614
6179.327,28.95274,25.673723,9.886318,0.0032023632
6180.8994,29.003069,25.723505,9.880401,0.003206755
6182.4717,29.053455,25.77334,9.874472,0.0032110377
6184.0444,29.103914,25.823246,9.86853,0.003215212
6185.6167,29.154413,25.873192,9.862578,0.0032192736
6187.189,29.204971,25.923193,9.856615,0.0032232236
6188.7617,29.255604,25.973269,9.850638,0.0032270623
6190.334,29.306282,26.023386,9.844651,0.0032307862
6191.9062,29.35702,26.07356,9.838654,0.003234396
6193.479,29.407833,26.12381,9.832642,0.0032378915
6195.0513,29.458693,26.174105,9.82662,0.0032412698
6196.624,29.50963,26.224474,9.820584,0.0032445323
6198.1963,29.560616,26.274889,9.814539,0.003247676
6199.7686,29.611664,26.325365,9.808481,0.0032507011
6201.3413,29.662792,26.37592,9.80241,0.0032536078
6202.9136,29.713968,26.42652,9.796329,0.003256393
6204.486,29.76521,26.477182,9.790235,0.003259057
6206.0586,29.81653,26.527924,9.784126,0.0032615997
6207.631,29.8679,26.578712,9.778008,0.0032640186
6209.203,29.919338,26.629566,9.771877,0.0032663136
6210.776,29.970858,26.680498,9.765733,0.0032684847
6212.348,30.022425,26.731478,9.759577,0.0032705294
6213.921,30.074076,26.782537,9.753407,0.0032724484
6215.493,30.125776,26.833645,9.747225,0.0032742394
6217.0654,30.177544,26.884817,9.741032,0.0032759022
6218.638,30.229391,26.936068,9.734823,0.0032774364
6220.2104,30.28129,26.987368,9.728604,0.00327884
6221.7827,30.333256,27.03873,9.722372,0.0032801132
6223.3555,30.385302,27.090174,9.716125,0.0032812546
6224.9277,30.437397,27.141665,9.709867,0.0032822632
6226.5,30.48956,27.193218,9.703595,0.0032831384
6228.0728,30.541801,27.24485,9.697309,0.0032838793
6229.645,30.594091,27.29653,9.691011,0.0032844848
6231.218,30.646463,27.348286,9.684698,0.0032849542
6232.79,30.698881,27.40009,9.678373,0.0032852867
6234.3623,30.751364,27.451952,9.672035,0.0032854811
6235.935,30.803925,27.503893,9.665682,0.003285537
6237.5073,30.856533,27.555878,9.659317,0.0032854532
6239.0796,30.9092,27.607922,9.652938,0.0032852287
6240.6523,30.961946,27.66004,9.6465435,0.0032848627
6242.2246,31.014738,27.712202,9.640137,0.0032843547
6243.797,31.067589,27.764421,9.633717,0.0032837035
6245.3696,31.120514,27.816713,9.62728,0.003282908
6246.942,31.173481,27.869045,9.6208315,0.0032819675
6248.5146,31.226522,27.92145,9.614367,0.0032808813
6250.087,31.279606,27.97389,9.607889,0.0032796485
6251.659,31.332743,28.026386,9.6013975,0.0032782683
6253.232,31.385954,28.078953,9.594891,0.0032767393
6254.804,31.439201,28.131554,9.58837,0.0032750613
6256.3765,31.492504,28.184208,9.581835,0.003273233
6257.949,31.545876,28.236929,9.575283,0.0032712533
6259.5215,31.599283,28.289682,9.568719,0.0032691222
6261.0938,31.65274,28.342487,9.5621395,0.0032668384
6262.6665,31.706266,28.395355,9.555544,0.0032644002
6264.239,31.759827,28.448256,9.548934,0.003261808
6265.8115,31.81345,28.501219,9.542308,0.0032590597
6267.384,31.867107,28.554213,9.535668,0.003256156
6268.956,31.920813,28.60725,9.529013,0.0032530953
6270.529,31.974579,28.66035,9.522341,0.0032498755
6272.101,32.028378,28.713478,9.5156555,0.003246498
6273.6733,32.08222,28.766651,9.508954,0.0032429607
6275.246,32.136124,28.819881,9.502234,0.003239262
6276.8184,32.190056,28.873138,9.495502,0.0032354027
6278.3906,32.244034,28.92644,9.488753,0.0032313815
6279.9634,32.298073,28.979795,9.481987,0.0032271957
6281.5356,32.352135,29.033176,9.475205,0.0032228476
6283.108,32.406242,29.0866,9.468409,0.0032183344
6284.6807,32.460407,29.140078,9.461594,0.0032136545
6286.253,32.5146,29.19358,9.454764,0.0032088095
6287.8257,32.568848,29.247139,9.447916,0.0032037958
6289.398,32.623123,29.30072,9.441053,0.0031986155
6290.97,32.677437,29.354342,9.434174,0.0031932665
6292.543,32.73181,29.408018,9.427276,0.003187746
6294.115,32.78621,29.461716,9.420362,0.0031820568
6295.6875,32.84065,29.515455,9.413433,0.0031761965
6297.2603,32.895145,29.569248,9.406484,0.003170162
6298.8325,32.94967,29.623066,9.399519,0.0031639566
6300.405,33.00423,29.676924,9.392537,0.0031575772
6301.9775,33.058857,29.730837,9.385536,0.0031510217
6303.55,33.113506,29.784773,9.37852,0.0031442929
6305.1226,33.168213,29.838768,9.371483,0.003137386
6306.695,33.22295,29.892788,9.364431,0.0031303044
6308.267,33.27773,29.946848,9.357361,0.0031230452
6309.84,33.33257,30.000967,9.350271,0.0031156056
6311.412,33.387436,30.055113,9.343164,0.0031079892
6312.9844,33.442352,30.109303,9.3360405,0.0031001929
6314.557,33.49733,30.163551,9.328896,0.0030922138
6316.1294,33.552338,30.21783,9.321734,0.0030840558
6317.7017,33.60739,30.272154,9.314554,0.003075716
6319.2744,33.662514,30.326542,9.307353,0.003067191
6320.8467,33.71767,30.380962,9.300136,0.0030584852
6322.4194,33.772896,30.435446,9.292897,0.0030495927
6323.9917,33.82815,30.489964,9.285642,0.0030405181
6325.564,33.883465,30.544533,9.278367,0.0030312582
6327.1367,33.93885,30.599169,9.2710705,0.0030218095
6328.709,33.99427,30.653843,9.263757,0.0030121768
6330.2812,34.04975,30.70857,9.256423,0.0030023567
6331.854,34.105305,30.763369,9.249067,0.0029923457
6333.4263,34.1609,30.818209,9.2416935,0.0029821491
6334.9985,34.216557,30.873106,9.234301,0.0029717633
6336.5713,34.27229,30.92808,9.226884,0.0029611844
6338.1436,34.32807,30.983097,9.21945,0.0029504185
6339.7163,34.383934,31.038195,9.211993,0.002939458
6341.2886,34.439846,31.093336,9.204518,0.0029283096
6342.861,34.495827,31.148544,9.197022,0.002916969
6344.4336,34.55189,31.203835,9.189503,0.0029054321
6346.006,34.60801,31.259176,9.181965,0.0028937056
6347.578,34.6642,31.314585,9.174405,0.0028817856
6349.151,34.720478,31.370083,9.166822,0.0028696677
6350.723,34.776814,31.425632,9.15922,0.002857359
6352.2954,34.83323,31.481256,9.151596,0.002844855
6353.868,34.889736,31.536972,9.143948,0.0028321515
6355.4404,34.9463,31.592745,9.136279,0.002819256
6357.013,35.002968,31.648613,9.128587,0.0028061601
6358.5854,35.059696,31.70454,9.120874,0.0027928716
6360.1577,35.116505,31.760548,9.113139,0.0027793855
6361.7305,35.173416,31.816652,9.105379,0.002765698
6363.3027,35.230392,31.87282,9.097598,0.0027518168
6364.875,35.287457,31.929071,9.089794,0.0027377373
6366.4478,35.344627,31.985424,9.0819645,0.002723455
6368.02,35.401863,32.041843,9.074115,0.0027089783
6369.5923,35.45919,32.09835,9.06624,0.0026943027
6371.165,35.516624,32.15496,9.05834,0.002679423
6372.7373,35.574135,32.21164,9.050419,0.0026643483
6374.31,35.631752,32.268425,9.04247,0.0026490693
6375.8823,35.68944,32.32528,9.0345,0.0026335954
6377.4546,35.747227,32.382225,9.026505,0.0026179214
6379.0273,35.805126,32.43928,9.018483,0.0026020422
6380.5996,35.8631,32.49641,9.010439,0.0025859678
6382.172,35.921165,32.55363,9.00237,0.002569693
6383.7446,35.979347,32.610962,8.994272,0.002553213
6385.317,36.03761,32.66837,8.986153,0.0025365374
6386.889,36.095963,32.725864,8.978006,0.0025196618
6388.462,36.154434,32.783478,8.969832,0.0025025806
6390.034,36.212986,32.84116,8.961635,0.0024853044
6391.6064,36.271633,32.89894,8.95341,0.002467828
6393.179,36.3304,32.956833,8.945156,0.0024501462
6394.7515,36.38924,33.0148,8.936879,0.0024322702
6396.324,36.4482,33.07288,8.928572,0.002414189
6397.8965,36.507236,33.131035,8.92024,0.0023959142
6399.4688,36.566372,33.189285,8.9118805,0.0023774402
6401.0415,36.625626,33.24765,8.903491,0.0023587616
6402.614,36.684956,33.306087,8.895077,0.0023398902
6404.186,36.744385,33.36462,8.886634,0.0023208212
6405.759,36.80393,33.423264,8.87816,0.0023015484
6407.331,36.86355,33.48198,8.86966,0.0022820847
6408.9033,36.923267,33.54079,8.861132,0.0022624242
6410.476,36.9831,33.599712,8.8525715,0.0022425617
6412.0483,37.04301,33.65871,8.843985,0.0022225096
6413.621,37.103035,33.717815,8.835365,0.0022022566
6415.1934,37.163136,33.776993,8.826718,0.0021818157
6416.7656,37.223328,33.83626,8.818042,0.0021611818
6418.3384,37.283638,33.89564,8.809332,0.0021403485
6419.9106,37.344017,33.95509,8.800594,0.0021193302
6421.483,37.40449,34.01463,8.791826,0.0020981207
6423.0557,37.46508,34.074276,8.783024,0.002076715
6424.628,37.525738,34.13399,8.774193,0.002055127
6426.2,37.58649,34.193798,8.76533,0.0020333512
6427.773,37.647354,34.253708,8.756433,0.002011382
6429.345,37.708286,34.31369,8.747505,0.001989234
6430.918,37.76933,34.373775,8.738543,0.0019668946
6432.49,37.830444,34.43393,8.72955,0.0019443792
6434.0625,37.89165,34.49417,8.720525,0.0019216823
6435.6353,37.952965,34.554516,8.711462,0.001898798
6437.2075,38.014347,34.614925,8.70237,0.0018757425
6438.78,38.07582,34.675426,8.693242,0.0018525097
6440.3525,38.137405,34.736027,8.684077,0.001829094
6441.925,38.19906,34.796696,8.674881,0.0018055117
6443.497,38.2608,34.85745,8.665649,0.0017817576
6445.07,38.322647,34.91831,8.65638,0.001757826
6446.642,38.384567,34.979233,8.647078,0.0017337339
6448.215,38.446598,35.040264,8.637736,0.0017094682
6449.787,38.508698,35.10136,8.628361,0.0016850458
6451.3594,38.570885,35.16254,8.618949,0.0016604615
6452.932,38.633183,35.223827,8.609497,0.0016357102
6454.5044,38.695553,35.285187,8.600011,0.0016108095
6456.0767,38.758015,35.34663,8.590487,0.0015857544
6457.6494,38.820587,35.40818,8.580921,0.0015605396
6459.2217,38.883232,35.4698,8.57132,0.0015351832
6460.794,38.945972,35.531506,8.56168,0.0015096801
6462.3667,39.008823,35.593323,8.551997,0.0014840252
6463.939,39.071754,35.655212,8.542278,0.0014582378
6465.5117,39.134796,35.717213,8.532516,0.0014323049
6467.084,39.197918,35.779285,8.522716,0.0014062459
6468.6562,39.261135,35.841454,8.512875,0.001380056
6470.229,39.32447,35.903732,8.502989,0.0013537301
6471.8013,39.387886,35.96609,8.493065,0.0013272883
6473.3735,39.451405,36.028545,8.483099,0.0013007266
6474.9463,39.515045,36.091118,8.473087,0.0012740402
6476.5186,39.57877,36.15377,8.463035,0.0012472501
6478.091,39.6426,36.216522,8.452939,0.0012203519
6479.6636,39.706554,36.279396,8.442797,0.0011933411
6481.236,39.7706,36.342354,8.432612,0.0011662388
6482.8086,39.834774,36.405437,8.42238,0.0011390332
6484.381,39.89904,36.46861,8.4121065,0.001111746
6485.953,39.963417,36.531887,8.401786,0.0010843737
6487.526,40.027927,36.595295,8.391416,0.0010569128
6489.098,40.092537,36.658794,8.381002,0.0010293853
6490.6704,40.15726,36.722404,8.370542,0.0010017876
6492.243,40.222126,36.78615,8.360029,0.00097411714
6493.8154,40.28709,36.849995,8.349472,0.00094639714
6495.3877,40.35218,36.913956,8.338865,0.00091862516
6496.9604,40.41741,36.978054,8.328207,0.0008907986
6498.5327,40.48275,37.042255,8.317501,0.0008629408
6500.105,40.548214,37.106575,8.306745,0.0008350493
6501.6777,40.61383,37.17104,8.295933,0.00080712227
6503.25,40.679554,37.23561,8.285073,0.0007791845
6504.8228,40.74543,37.30033,8.2741585,0.00075122615
6506.395,40.811424,37.365158,8.263193,0.00072327204
6507.9673,40.87755,37.430115,8.252175,0.0006953209
6509.54,40.943832,37.49522,8.241099,0.0006673716
6511.1123,41.010235,37.560444,8.229972,0.00063944946
6512.6846,41.076775,37.625797,8.218789,0.00061155466
6514.2573,41.14348,37.69131,8.207546,0.00058368786
6515.8296,41.2103,37.756935,8.196251,0.00055587536
6517.402,41.27727,37.822704,8.184897,0.00052811776
6518.9746,41.344402,37.88863,8.173483,0.0005004155
6520.547,41.411663,37.954678,8.162013,0.00047279516
6522.1196,41.47909,38.020885,8.150479,0.00044525022
6523.692,41.54665,38.087215,8.138889,0.00041780891
6525.264,41.614357,38.153694,8.127238,0.0003904738
6526.837,41.682236,38.220333,8.115522,0.00036324764
6528.409,41.750244,38.2871,8.103747,0.00033615847
6529.9814,41.81841,38.354015,8.091908,0.00030920896
6531.554,41.88675,38.4211,8.080003,0.00028240317
6533.1265,41.955223,38.488316,8.068036,0.00025577127
6534.6987,42.023853,38.55568,8.056003,0.00022931848
6536.2715,42.092663,38.623215,8.0439,0.00020305027
6537.8438,42.16161,38.690884,8.031733,0.00017699653
6539.4165,42.23074,38.758724,8.019494,0.00015115467
6540.989,42.300007,38.8267,8.00719,0.000125555
6542.561,42.369434,38.894833,7.9948153,0.00010020564
6544.134,42.43905,38.96314,7.9823666,7.5115415e-5
6545.706,42.50881,39.031586,7.9698496,5.0316467e-5
6547.2783,42.578728,39.10019,7.9572597,2.5817511e-5
6548.851,42.648838,39.168972,7.9445925,1.627646e-6
6550.4233,42.719093,39.237896,7.9318542,-2.2221308e-5
6551.9956,42.78952,39.306984,7.91904,-4.5717887e-5
6553.5684,42.860134,39.37625,7.906145,-6.8849025e-5
6555.1406,42.9309,39.445667,7.8931766,-9.158017e-5
6556.7134,43.00186,39.51527,7.880125,-0.00011390525
6558.2856,43.07297,39.585014,7.8669977,-0.0001357902
6559.858,43.14426,39.65493,7.853789,-0.00015722177
6561.4307,43.215748,39.725037,7.840494,-0.00017818439
6563.003,43.28739,39.795296,7.8271203,-0.00019864054
6564.575,43.35922,39.865726,7.8136616,-0.00021857214
6566.148,43.431248,39.936356,7.8001127,-0.00023796046
6567.72,43.50344,40.007137,7.7864814,-0.0002567688
6569.2925,43.575825,40.078102,7.772762,-0.00027497864
6570.865,43.648415,40.14927,7.7589483,-0.00029256966
6572.4375,43.721176,40.220596,7.7450485,-0.00030950166
6574.0103,43.79415,40.292133,7.7310524,-0.0003257549
6575.5825,43.867302,40.363834,7.7169666,-0.0003412891
6577.155,43.94065,40.435726,7.7027864,-0.00035607925
6578.7275,44.014225,40.507835,7.688505,-0.0003700994
6580.3,44.08798,40.580116,7.6741304,-0.00038331034
6581.872,44.161938,40.652596,7.659657,-0.0003956821
6583.445,44.23613,40.7253,7.6450777,-0.00040718107
6585.017,44.310513,40.798187,7.630401,-0.00041776308
6586.5894,44.385113,40.871277,7.6156206,-0.00042739476
6588.162,44.459953,40.944603,7.6007295,-0.00043604162
6589.7344,44.534992,41.01812,7.5857363,-0.00044366115
6591.307,44.61028,41.091877,7.5706296,-0.00045021804
6592.8794,44.685772,41.16583,7.555417,-0.00045566302
6594.4517,44.761497,41.24,7.540092,-0.00045995263
6596.0244,44.837482,41.314426,7.524648,-0.000463042
6597.5967,44.91368,41.389053,7.509093,-0.00046488357
6599.169,44.990124,41.463917,7.4934196,-0.00046543282
6600.7417,45.066833,41.53904,7.477622,-0.00046464225
6602.314,45.14377,41.61438,7.4617076,-0.00046245792
6603.886,45.22096,41.68996,7.445669,-0.0004588234
6605.459,45.298428,41.765812,7.4295,-0.00045368035
6607.0312,45.376133,41.84189,7.4132075,-0.0004469755
6608.604,45.454124,41.918243,7.39678,-0.00043864816
6610.1763,45.53236,41.994827,7.380225,-0.00042864663
6611.7485,45.610867,42.07167,7.363536,-0.00041690448
6613.3213,45.689667,42.148804,7.346704,-0.0004033472
6614.8936,45.768723,42.226177,7.329738,-0.00038791297
6616.466,45.84806,42.303818,7.3126297,-0.0003705277
6618.0386,45.927704,42.38176,7.295372,-0.00035111487
6619.611,46.00761,42.45995,7.2779727,-0.00032961628
6621.183,46.087807,42.538418,7.2604237,-0.00030595096
6622.756,46.16832,42.617195,7.2427173,-0.00028002422
6624.328,46.249107,42.69623,7.2248607,-0.0002517644
6625.9004,46.330196,42.77556,7.206846,-0.00022107607
6627.473,46.411617,42.8552,7.188665,-0.00018786082
6629.0454,46.493317,42.935116,7.1703253,-0.00015205154
6630.618,46.575356,43.015354,7.1518135,-0.00011353599
6632.1904,46.657684,43.09587,7.1331367,-7.2233444e-5
6633.7627,46.74033,43.176697,7.114287,-2.8022076e-5
6635.3354,46.823326,43.257854,7.095254,1.9223544e-5
6636.9077,46.906628,43.339306,7.076047,6.9584385e-5
6638.48,46.99026,43.421074,7.056656,0.00012318493
6640.0527,47.074257,43.503193,7.037071,0.00018015412
6641.625,47.15857,43.585613,7.0173025,0.00024058127
6643.1973,47.24323,43.66837,6.9973383,0.00030462246
6644.77,47.328274,43.75149,6.977169,0.00037243892
6646.3423,47.41365,43.834934,6.956803,0.00044412815
6647.915,47.49942,43.91876,6.936223,0.0005198743
6649.4873,47.58554,44.00291,6.9154387,0.00059976993
6651.0596,47.67204,44.087433,6.8944387,0.0006839863
6652.6323,47.758957,44.172356,6.873212,0.00077272544
6654.2046,47.84625,44.257637,6.8517666,0.0008661102
6655.777,47.93395,44.34331,6.830091,0.0009643453
6657.3496,48.022095,44.429417,6.808174,0.0010676414
6658.922,48.110645,44.515907,6.7860246,0.0011761124
6660.494,48.19964,44.60282,6.76363,0.0012899709
6662.067,48.28911,44.690197,6.7409782,0.0014094678
6663.639,48.37902,44.777996,6.7180777,0.0015347572
6665.212,48.46944,44.866283,6.6949077,0.0016661457
6666.784,48.56033,44.95502,6.671477,0.0018037802
6668.3564,48.651726,45.044247,6.647773,0.0019479289
6669.929,48.743675,45.134003,6.623781,0.0020988688
6671.5015,48.836136,45.22425,6.599511,0.002256763
6673.0737,48.929153,45.315037,6.574948,0.002421951
6674.6465,49.022774,45.406403,6.550077,0.002594783
6676.2188,49.11696,45.49831,6.5249057,0.0027754477
6677.791,49.211754,45.590805,6.49942,0.0029642934
6679.364,49.307205,45.683933,6.4736047,0.003161678
6680.936,49.40327,45.777653,6.447468,0.0033677917
6682.509,49.500034,45.87204,6.4209847,0.0035831346
6684.081,49.597446,45.967052,6.3941636,0.0038079598
6685.6533,49.695557,46.06274,6.3669868,0.004042718
6687.226,49.794415,46.159145,6.3394375,0.004287873
6688.7983,49.893974,46.256226,6.3115234,0.0045436583
6690.3706,49.99428,46.354027,6.2832274,0.00481054
6691.9434,50.09539,46.452595,6.254531,0.0050890683
6693.5156,50.19724,46.55188,6.2254405,0.005379578
6695.088,50.29988,46.651924,6.195936,0.0056826607
6696.6606,50.403347,46.752766,6.165998,0.005998924
6698.233,50.507595,46.854355,6.135634,0.006328678
6699.8057,50.612694,46.956764,6.104814,0.006672636
6701.378,50.718586,47.059937,6.0735455,0.0070311516
6702.95,50.825306,47.163902,6.0418053,0.007404991
6704.523,50.932884,47.268696,6.00957,0.007794949
6706.095,51.04126,47.374252,5.9768467,0.008201456
6707.6675,51.150463,47.480602,5.943611,0.0086253
6709.24,51.26053,47.58778,5.9098396,0.009067291
6710.8125,51.37138,47.695717,5.8755393,0.00952786
6712.385,51.483055,47.804436,5.8406835,0.01000799
6713.9575,51.595577,47.91397,5.805244,0.010508731
6715.53,51.708874,48.02425,5.769226,0.011030663
6717.1025,51.823017,48.135334,5.7325907,0.011575003
6718.675,51.93793,48.247158,5.6953435,0.012142303
6720.247,52.053642,48.359745,5.6574564,0.012733632
6721.82,52.17019,48.47313,5.6188984,0.013350243
6723.392,52.287525,48.58727,5.579672,0.013992935
6724.9644,52.405704,48.702213,5.539745,0.014663079
6726.537,52.524788,48.818024,5.499083,0.015362079
6728.1094,52.644726,48.934647,5.4576907,0.016090684
6729.6816,52.765575,49.052143,5.4155345,0.016850289
6731.2544,52.88741,49.17058,5.372578,0.017642451
6732.8267,53.010242,49.289978,5.3288236,0.018468212
6734.399,53.134216,49.410465,5.284231,0.019329369
6735.9717,53.25947,49.53218,5.2387605,0.020227762
6737.544,53.386036,49.655148,5.1924148,0.021164391
6739.1167,53.51408,49.77954,5.1451387,0.022141397
6740.689,53.643642,49.905388,5.0969357,0.023159789
6742.261,53.77497,50.032936,5.0477605,0.024221784
6743.834,53.90836,50.162464,4.9975667,0.02532973
6745.4062,54.04398,50.29414,4.946354,0.026484948
6746.9785,54.182125,50.428246,4.894076,0.027689772
6748.5513,54.323093,50.565075,4.8406854,0.028946606
6750.1235,54.467064,50.704792,4.7861834,0.030256696
6751.696,54.614456,50.847813,4.73052,0.03162271
6753.2686,54.765755,50.994602,4.6736407,0.03304756
6754.841,54.921303,51.145493,4.6155467,0.034532815
6756.4136,55.081635,51.30099,4.5561657,0.036081858
6757.986,55.24708,51.46143,4.4954987,0.037696183
6759.558,55.41814,51.627285,4.433492,0.039378718
6761.131,55.59551,51.79923,4.3700895,0.041132662
6762.703,55.779316,51.977386,4.3052917,0.042959683
6764.2754,55.969727,52.16191,4.239043,0.044863068
6765.848,56.166916,52.352974,4.171286,0.046846185
6767.4204,56.37086,52.550552,4.1020255,0.048910554
6768.9927,56.581738,52.754807,4.0312037,0.051059525
